frame,rps
581,-89.8893941965925
582,-83.16753465063704
583,-85.36844449961076
584,-82.3081529828482
585,-79.47876307695985
586,-81.91543762278339
587,-78.83236049501939
588,-74.98081230052344
589,-77.83737753620652
590,-77.11241114696574
591,-72.65888783096999
592,-72.55074181824297
593,-73.06738565328786
594,-68.43899748674235
595,-76.30563282270398
596,-68.4634702643412
597,-67.88157604030877
598,-68.73571655056388
599,-67.20985628362041
600,-69.53147748548218
601,-67.24006857363004
602,-66.90712227070806
603,-63.54281253768478
604,-66.52215061932979
605,-62.12958750710367
606,-85.96241602370351
607,-63.714798535975866
608,-63.964575369315654
609,-61.93350182941991
610,-64.40940129489236
611,-62.891772409388686
612,-64.75474002965625
613,-63.89773167607328
614,-59.10132113447955
615,-62.387979662829224
616,-61.922592945737364
617,-64.62566747612036
618,-65.59386806073299
619,-70.43370201397273
620,-75.19229610024271
621,-81.93849767884687
622,-84.25819849266581
623,-90.81860770046094
624,-94.0235295696396
625,-91.61502078450563
626,-72.89154862950883
627,95.26617600533486
628,-105.9784311954365
629,113.2470610832711
630,-111.9432068100704
631,110.20910690125044
632,-116.51518039723507
633,99.53784193440191
634,-36.443729608978856
635,14.95406785613363
636,99.44727035831444
637,97.2346732320527
638,96.12981218048704
